Unix Time,Env,Experiment,Step,Value
1734427338.9901907,Coop,exp_6,15,0.0
1734427394.173803,Coop,exp_6,16,0.3333333333333333
1734427449.3666828,Coop,exp_6,17,-0.13333333333333333
1734427504.7141957,Coop,exp_6,18,-0.26666666666666666
1734427559.873089,Coop,exp_6,19,0.3333333333333333
1734427615.3930993,Coop,exp_6,20,0.0
1734427670.901627,Coop,exp_6,21,0.0
1734427726.476036,Coop,exp_6,22,0.0
1734427782.1499157,Coop,exp_6,23,0.3333333333333333
1734427837.2926044,Coop,exp_6,24,0.3333333333333333
1734427892.3807592,Coop,exp_6,25,0.0
1734427947.7050045,Coop,exp_6,26,-0.06666666666666667
1734428002.8274202,Coop,exp_6,27,0.0
1734428058.4039044,Coop,exp_6,28,0.0
1734428113.826888,Coop,exp_6,29,-0.06666666666666667
1734428169.2906072,Coop,exp_6,30,-0.13333333333333333
1734428225.4346044,Coop,exp_6,31,0.26666666666666666
1734428280.7044551,Coop,exp_6,32,0.0
1734428336.0809445,Coop,exp_6,33,0.0
1734428390.8180225,Coop,exp_6,34,0.0
1734428446.4053159,Coop,exp_6,35,-0.06666666666666667
1734428501.73984,Coop,exp_6,36,0.0
1734428556.792843,Coop,exp_6,37,0.3333333333333333
1734428611.8703914,Coop,exp_6,38,0.0
1734428667.041823,Coop,exp_6,39,0.0
1734428722.2142506,Coop,exp_6,40,0.0
1734428777.2206562,Coop,exp_7,0,-0.13333333333333333
1734428832.4211614,Coop,exp_7,1,0.0
1734428887.2963274,Coop,exp_7,2,0.3333333333333333
1734428942.5574367,Coop,exp_7,3,-0.06666666666666667
1734428997.8235645,Coop,exp_7,4,0.0
1734429053.4701796,Coop,exp_7,5,0.0
1734429109.0916896,Coop,exp_7,6,0.0
1734429164.5277236,Coop,exp_7,7,-0.06666666666666667
1734429219.4737236,Coop,exp_7,8,0.0
1734429274.786101,Coop,exp_7,9,0.3333333333333333
1734429330.3419893,Coop,exp_7,10,0.0
1734429385.5748024,Coop,exp_7,11,0.0
1734429440.8188488,Coop,exp_7,12,-0.06666666666666667
1734429495.7310345,Coop,exp_7,13,0.0
1734429550.9090343,Coop,exp_7,14,0.0
1734429606.4661355,Coop,exp_7,15,-0.06666666666666667
1734429661.6990287,Coop,exp_7,16,-0.13333333333333333
1734429716.7838411,Coop,exp_7,17,0.26666666666666666
1734429771.6516836,Coop,exp_7,18,0.19999999999999998
1734429826.7470844,Coop,exp_7,19,0.0
1734429881.5530388,Coop,exp_7,20,-0.13333333333333333
1734429936.9789784,Coop,exp_7,21,0.20000000000000004
1734429992.3811376,Coop,exp_7,22,-0.06666666666666667
1734430047.5897737,Coop,exp_7,23,0.19999999999999998
1734430102.774299,Coop,exp_7,24,0.19999999999999998
1734430157.8499122,Coop,exp_7,25,0.26666666666666666
1734430213.534208,Coop,exp_7,26,-0.06666666666666667
1734430269.2361994,Coop,exp_7,27,0.26666666666666666
1734430324.405095,Coop,exp_7,28,-0.06666666666666667
1734430380.076209,Coop,exp_7,29,0.20000000000000004
1734430435.0161247,Coop,exp_7,30,0.0
1734430490.3497672,Coop,exp_7,31,0.6
1734430545.729872,Coop,exp_7,32,-0.06666666666666667
1734430601.0735207,Coop,exp_7,33,0.26666666666666666
1734430656.2434452,Coop,exp_7,34,-0.26666666666666666
1734430711.256004,Coop,exp_7,35,0.5333333333333333
1734430766.2377331,Coop,exp_7,36,0.0
1734430821.2349002,Coop,exp_7,37,0.0
1734430876.373307,Coop,exp_7,38,-0.13333333333333333
1734430931.6551375,Coop,exp_7,39,-0.06666666666666665
1734430987.0802245,Coop,exp_7,40,-0.6666666666666666
1734431042.200932,Coop,exp_8,0,0.0
1734431097.7199297,Coop,exp_8,1,-0.06666666666666667
1734431153.1789176,Coop,exp_8,2,0.1333333333333333
1734431208.4466157,Coop,exp_8,3,-0.06666666666666667
1734431264.643363,Coop,exp_8,4,-0.06666666666666667
1734431320.2610755,Coop,exp_8,5,0.0
1734431375.5930033,Coop,exp_8,6,0.0
1734431430.7729294,Coop,exp_8,7,-0.06666666666666667
1734431487.0591774,Coop,exp_8,8,-0.06666666666666667
1734431542.59899,Coop,exp_8,9,-0.13333333333333333
1734431597.9694698,Coop,exp_8,10,0.0
1734431653.8255198,Coop,exp_8,11,0.0
1734431709.219194,Coop,exp_8,12,0.0
1734431764.921354,Coop,exp_8,13,-0.13333333333333333
1734431820.0459917,Coop,exp_8,14,-0.06666666666666667
1734431875.5810673,Coop,exp_8,15,-0.13333333333333333
1734431931.50215,Coop,exp_8,16,-0.06666666666666667
1734431986.769673,Coop,exp_8,17,-0.06666666666666667
1734432041.99613,Coop,exp_8,18,-0.06666666666666667
1734432097.4615755,Coop,exp_8,19,0.0
1734432153.1634414,Coop,exp_8,20,0.0
1734432208.5424058,Coop,exp_8,21,0.9333333333333332
1734432263.759558,Coop,exp_8,22,0.3333333333333333
1734432318.8382008,Coop,exp_8,23,-0.06666666666666667
1734432374.34983,Coop,exp_8,24,0.6
1734432429.6674664,Coop,exp_8,25,0.3333333333333333
1734432484.980234,Coop,exp_8,26,0.26666666666666666
1734432540.1892269,Coop,exp_8,27,-0.13333333333333333
1734432595.4496737,Coop,exp_8,28,0.0
1734432651.0544264,Coop,exp_8,29,-0.06666666666666667
1734432706.2840312,Coop,exp_8,30,0.0
1734432761.5739574,Coop,exp_8,31,0.0
1734432816.988014,Coop,exp_8,32,0.0
1734432875.3368628,Coop,exp_8,33,0.26666666666666666
1734432931.7749813,Coop,exp_8,34,0.0
1734432989.910813,Coop,exp_8,35,0.0
1734433046.8451595,Coop,exp_8,36,-0.06666666666666665
1734433102.859805,Coop,exp_8,37,0.26666666666666666
1734433158.4033315,Coop,exp_8,38,-0.06666666666666667
1734433216.3852255,Coop,exp_8,39,-0.13333333333333333
1734433275.0604753,Coop,exp_8,40,0.0
