Unix Time,Env,Experiment,Step,Value
1734427380.0326462,Coop,exp_6,16,0.3333333333333333
1734427435.3405025,Coop,exp_6,17,0.13333333333333333
1734427490.3305514,Coop,exp_6,18,0.3333333333333333
1734427545.735753,Coop,exp_6,19,0.0
1734427601.2586396,Coop,exp_6,20,0.0
1734427656.762335,Coop,exp_6,21,-0.0666666666666667
1734427712.2619867,Coop,exp_6,22,0.26666666666666666
1734427767.7511044,Coop,exp_6,23,0.3333333333333333
1734427823.112684,Coop,exp_6,24,0.26666666666666666
1734427878.27908,Coop,exp_6,25,0.20000000000000004
1734427933.6103535,Coop,exp_6,26,0.3333333333333333
1734427988.7630749,Coop,exp_6,27,0.3333333333333333
1734428043.7569842,Coop,exp_6,28,0.0
1734428099.5050306,Coop,exp_6,29,0.0
1734428155.0802813,Coop,exp_6,30,0.06666666666666665
1734428211.1005182,Coop,exp_6,31,0.26666666666666666
1734428266.6037123,Coop,exp_6,32,0.26666666666666666
1734428321.7232907,Coop,exp_6,33,0.19999999999999998
1734428376.6111414,Coop,exp_6,34,-0.20000000000000004
1734428432.157975,Coop,exp_6,35,0.20000000000000004
1734428487.4890635,Coop,exp_6,36,-0.6
1734428542.7969592,Coop,exp_6,37,-0.13333333333333333
1734428597.4786334,Coop,exp_6,38,0.19999999999999998
1734428652.8528674,Coop,exp_6,39,0.4666666666666666
1734428708.0779471,Coop,exp_6,40,0.3333333333333333
1734428763.0982223,Coop,exp_7,0,-0.13333333333333333
1734428818.32739,Coop,exp_7,1,0.3333333333333333
1734428873.0063248,Coop,exp_7,2,-0.20000000000000004
1734428928.2510803,Coop,exp_7,3,-0.13333333333333333
1734428983.6676939,Coop,exp_7,4,0.0
1734429039.314201,Coop,exp_7,5,0.0
1734429094.7569325,Coop,exp_7,6,-0.06666666666666667
1734429150.1542902,Coop,exp_7,7,-0.06666666666666667
1734429205.3996127,Coop,exp_7,8,0.3333333333333333
1734429260.5680323,Coop,exp_7,9,0.3333333333333333
1734429316.2391129,Coop,exp_7,10,-0.06666666666666667
1734429371.4079037,Coop,exp_7,11,0.0
1734429426.4075055,Coop,exp_7,12,-0.06666666666666667
1734429481.580399,Coop,exp_7,13,0.3333333333333333
1734429536.7318616,Coop,exp_7,14,0.0
1734429592.19745,Coop,exp_7,15,0.1333333333333334
1734429647.5835576,Coop,exp_7,16,0.19999999999999998
1734429702.4305265,Coop,exp_7,17,0.19999999999999998
1734429757.5173395,Coop,exp_7,18,0.3333333333333333
1734429812.6923323,Coop,exp_7,19,0.0
1734429867.3311553,Coop,exp_7,20,-0.13333333333333333
1734429922.7654595,Coop,exp_7,21,-0.06666666666666667
1734429977.947032,Coop,exp_7,22,0.3333333333333333
1734430033.5372832,Coop,exp_7,23,0.06666666666666665
1734430088.5983992,Coop,exp_7,24,-0.06666666666666667
1734430143.6236122,Coop,exp_7,25,0.0
1734430199.2657416,Coop,exp_7,26,0.19999999999999998
1734430254.6786513,Coop,exp_7,27,0.0
1734430310.22389,Coop,exp_7,28,-0.06666666666666667
1734430365.8589993,Coop,exp_7,29,0.0
1734430421.0370173,Coop,exp_7,30,0.0
1734430476.0228262,Coop,exp_7,31,0.0
1734430531.3351717,Coop,exp_7,32,0.0
1734430586.7977214,Coop,exp_7,33,0.3333333333333333
1734430642.1183882,Coop,exp_7,34,0.26666666666666666
1734430697.2486486,Coop,exp_7,35,0.26666666666666666
1734430752.2182043,Coop,exp_7,36,-0.13333333333333333
1734430807.047878,Coop,exp_7,37,0.3333333333333333
1734430862.0703034,Coop,exp_7,38,0.26666666666666666
1734430917.6050026,Coop,exp_7,39,0.19999999999999998
1734430972.6778476,Coop,exp_7,40,0.13333333333333333
1734431028.1579397,Coop,exp_8,0,0.0
1734431083.2118037,Coop,exp_8,1,0.3333333333333333
1734431139.0365136,Coop,exp_8,2,-0.13333333333333333
1734431194.200324,Coop,exp_8,3,-0.06666666666666667
1734431250.1752837,Coop,exp_8,4,-0.2666666666666666
1734431306.1343837,Coop,exp_8,5,0.3333333333333333
1734431361.2290804,Coop,exp_8,6,0.0
1734431416.6211364,Coop,exp_8,7,-0.13333333333333333
1734431472.8021798,Coop,exp_8,8,-0.06666666666666667
1734431528.416275,Coop,exp_8,9,0.26666666666666666
1734431583.8220093,Coop,exp_8,10,-0.06666666666666667
1734431638.9324715,Coop,exp_8,11,0.6
1734431694.9835775,Coop,exp_8,12,-0.06666666666666667
1734431750.7962127,Coop,exp_8,13,-0.13333333333333333
1734431805.8646796,Coop,exp_8,14,0.3333333333333333
1734431861.3357208,Coop,exp_8,15,-0.13333333333333333
1734431916.9594653,Coop,exp_8,16,0.3333333333333333
1734431972.5304275,Coop,exp_8,17,0.0
1734432027.8290823,Coop,exp_8,18,0.3333333333333333
1734432083.2715478,Coop,exp_8,19,0.0
1734432138.8868015,Coop,exp_8,20,0.0
1734432194.1148307,Coop,exp_8,21,-0.26666666666666666
1734432249.4480963,Coop,exp_8,22,0.0
1734432304.6552796,Coop,exp_8,23,0.26666666666666666
1734432360.0869114,Coop,exp_8,24,-0.06666666666666667
1734432415.4466605,Coop,exp_8,25,0.3333333333333333
1734432470.6645832,Coop,exp_8,26,0.6
1734432525.9752398,Coop,exp_8,27,0.0
1734432581.2316608,Coop,exp_8,28,-0.13333333333333333
1734432636.7441487,Coop,exp_8,29,0.0
1734432692.2711082,Coop,exp_8,30,-0.06666666666666667
1734432747.0152621,Coop,exp_8,31,0.0
1734432802.7693617,Coop,exp_8,32,-0.06666666666666667
1734432860.7686994,Coop,exp_8,33,0.0
1734432917.5434508,Coop,exp_8,34,-0.20000000000000004
1734432975.7492096,Coop,exp_8,35,-0.13333333333333333
1734433030.7432818,Coop,exp_8,36,0.19999999999999998
1734433087.9192393,Coop,exp_8,37,0.26666666666666666
1734433144.2630644,Coop,exp_8,38,0.26666666666666666
1734433201.8096857,Coop,exp_8,39,0.0
1734433259.9284077,Coop,exp_8,40,-0.06666666666666667
